target_id	length	eff_length	est_counts	tpm
TRINITY_DN48615_c0_g2_i1_len=870	870	717.978	17	1.50124
TRINITY_DN48710_c0_g1_i5_len=2466	2466	2313.98	0.00284452	7.79403e-05
TRINITY_DN48793_c0_g7_i1_len=542	542	390.179	3.06273	0.497687
TRINITY_DN49081_c0_g1_i2_len=2744	2744	2591.98	33.4975	0.819396
TRINITY_DN49305_c0_g2_i1_len=539	539	387.222	2	0.327478
TRINITY_DN49675_c4_g1_i2_len=539	539	387.222	11	1.80113
TRINITY_DN49678_c4_g1_i1_len=1862	1862	1709.98	13	0.48202
TRINITY_DN49720_c1_g2_i1_len=540	540	388.179	8	1.30668
TRINITY_DN49795_c0_g4_i1_len=1259	1259	1106.98	22	1.26007
TRINITY_DN49890_c1_g4_i1_len=2254	2254	2101.98	25.8699	0.780331
TRINITY_DN49892_c1_g1_i2_len=3450	3450	3297.98	34.6615	0.666365
TRINITY_DN49917_c3_g1_i1_len=1522	1522	1369.98	15	0.694209
TRINITY_DN49939_c0_g4_i10_len=1977	1977	1824.98	34.2131	1.18863
TRINITY_DN50128_c1_g1_i4_len=1621	1621	1468.98	12	0.517939
TRINITY_DN50157_c1_g5_i1_len=538	538	386.244	2	0.328308
TRINITY_DN50296_c0_g9_i1_len=538	538	386.244	10	1.64154
TRINITY_DN50300_c1_g1_i2_len=1241	1241	1088.98	15	0.873342
TRINITY_DN50400_c0_g5_i1_len=540	540	388.179	1	0.163335
TRINITY_DN50402_c0_g1_i3_len=2528	2528	2375.98	18.719	0.49952
TRINITY_DN50605_c0_g1_i2_len=3348	3348	3195.98	59.3409	1.17723
TRINITY_DN50736_c1_g1_i1_len=538	538	386.244	7.48072	1.22799
TRINITY_DN50780_c2_g1_i8_len=3627	3627	3474.98	62	1.13123
TRINITY_DN50820_c0_g3_i3_len=2763	2763	2610.98	22.397	0.543875
TRINITY_DN50928_c2_g1_i1_len=373	373	223.381	0	0
TRINITY_DN50928_c2_g3_i1_len=373	373	223.381	4	1.13534
TRINITY_DN50992_c0_g1_i2_len=2808	2808	2655.98	30	0.716158
TRINITY_DN51029_c0_g3_i1_len=1199	1199	1046.98	17	1.02949
TRINITY_DN51050_c4_g2_i4_len=1435	1435	1282.98	4.52763	0.223751
TRINITY_DN51147_c0_g2_i1_len=1176	1176	1023.98	26.4904	1.64025
TRINITY_DN51501_c0_g1_i2_len=1599	1599	1446.98	12.4848	0.547054
TRINITY_DN51608_c0_g1_i8_len=1020	1020	867.978	6.03505	0.440844
TRINITY_DN51884_c6_g1_i2_len=1154	1154	1001.98	12	0.759339
TRINITY_DN51932_c1_g1_i2_len=865	865	712.978	13	1.15606
TRINITY_DN51946_c1_g3_i15_len=2128	2128	1975.98	21.3272	0.684329
TRINITY_DN51960_c5_g8_i2_len=869	869	716.978	11.3178	1.00085
TRINITY_DN51995_c2_g8_i14_len=697	697	545.047	4.80266	0.558676
TRINITY_DN52067_c7_g8_i3_len=1066	1066	913.978	7.54769	0.523589
TRINITY_DN52068_c6_g2_i1_len=1530	1530	1377.98	10.1288	0.466043
TRINITY_DN52078_c1_g7_i7_len=540	540	388.179	13	2.12336
TRINITY_DN52147_c3_g3_i1_len=1531	1531	1378.98	16	0.735656
TRINITY_DN52200_c4_g1_i1_len=870	870	717.978	10	0.883083
TRINITY_DN52218_c2_g1_i1_len=2190	2190	2037.98	16	0.497775
TRINITY_DN52265_c0_g1_i2_len=5360	5360	5207.98	54.7604	0.666668
TRINITY_DN52380_c0_g1_i7_len=1856	1856	1703.98	16	0.595345
TRINITY_DN52442_c0_g1_i11_len=2362	2362	2209.98	18.42	0.528463
TRINITY_DN52455_c2_g1_i4_len=2250	2250	2097.98	10.3558	0.312964
TRINITY_DN52600_c3_g5_i1_len=538	538	386.244	5.04191	0.827649
TRINITY_DN52624_c0_g3_i1_len=2582	2582	2429.98	14.0609	0.366879
TRINITY_DN52661_c0_g2_i12_len=3176	3176	3023.98	72.1932	1.51366
TRINITY_DN52754_c6_g2_i2_len=1193	1193	1040.98	8	0.48726
TRINITY_DN52823_c0_g1_i6_len=2244	2244	2091.98	33.4002	1.01229
TRINITY_DN52867_c1_g1_i3_len=1304	1304	1151.98	7.59308	0.417913
TRINITY_DN52982_c2_g1_i2_len=1618	1618	1465.98	50.298	2.17538
TRINITY_DN53017_c2_g4_i2_len=2199	2199	2046.98	25.94	0.803468
TRINITY_DN53077_c6_g4_i1_len=540	540	388.179	2	0.326671
TRINITY_DN53293_c4_g2_i8_len=1642	1642	1489.98	2.88743	0.12287
TRINITY_DN53303_c0_g3_i4_len=1284	1284	1131.98	14	0.784156
TRINITY_DN53411_c1_g1_i2_len=1363	1363	1210.98	10.5602	0.552901
TRINITY_DN53430_c1_g1_i4_len=921	921	768.978	3.95623	0.326197
TRINITY_DN53441_c1_g2_i4_len=1489	1489	1336.98	13.5476	0.642467
TRINITY_DN53539_c1_g1_i1_len=539	539	387.222	4	0.654956
TRINITY_DN53572_c0_g2_i6_len=1862	1862	1709.98	30	1.11235
TRINITY_DN53596_c1_g1_i3_len=538	538	386.244	5	0.820769
TRINITY_DN53635_c1_g1_i5_len=2833	2833	2680.98	35.2789	0.834322
TRINITY_DN53636_c0_g1_i4_len=4190	4190	4037.98	47.0986	0.739531
TRINITY_DN53892_c1_g1_i5_len=1595	1595	1442.98	6.52734	0.286806
TRINITY_DN54002_c1_g2_i10_len=849	849	697.017	5.33551	0.485339
TRINITY_DN54021_c0_g1_i6_len=813	813	661.017	10.066	0.965513
TRINITY_DN54041_c0_g1_i14_len=686	686	534.047	7	0.831057
TRINITY_DN54068_c0_g1_i7_len=2816	2816	2663.98	59.5083	1.41631
TRINITY_DN54083_c3_g3_i16_len=3401	3401	3248.98	31.3572	0.611932
TRINITY_DN54189_c4_g3_i1_len=539	539	387.222	6	0.982434
TRINITY_DN54242_c0_g1_i1_len=2435	2435	2282.98	25.0536	0.695795
TRINITY_DN54250_c2_g1_i1_len=1858	1858	1705.98	10	0.371654
TRINITY_DN54287_c0_g3_i8_len=3012	3012	2859.98	57.038	1.26449
TRINITY_DN54317_c0_g1_i1_len=4534	4534	4381.98	48	0.694518
TRINITY_DN54454_c1_g2_i1_len=758	758	606.017	3.66667	0.383618
TRINITY_DN54456_c1_g1_i6_len=2923	2923	2770.98	35	0.800843
TRINITY_DN54489_c2_g1_i6_len=2717	2717	2564.98	27.9145	0.690016
TRINITY_DN54496_c1_g2_i1_len=495	495	343.425	6	1.10772
TRINITY_DN54522_c1_g1_i6_len=5208	5208	5055.98	89.4509	1.12174
TRINITY_DN54546_c5_g1_i1_len=869	869	716.978	14	1.23804
TRINITY_DN54580_c0_g1_i1_len=871	871	718.978	7	0.617298
TRINITY_DN54588_c2_g2_i5_len=2844	2844	2691.98	36.609	0.86224
TRINITY_DN54609_c3_g2_i8_len=1369	1369	1216.98	30.9308	1.61147
TRINITY_DN54620_c2_g8_i5_len=1582	1582	1429.98	6.64773	0.294752
TRINITY_DN54621_c1_g2_i6_len=2796	2796	2643.98	10.7628	0.258096
TRINITY_DN54641_c4_g3_i1_len=1012	1012	859.978	11.5683	0.852895
TRINITY_DN54698_c1_g3_i2_len=1775	1775	1622.98	29	1.13292
TRINITY_DN54709_c1_g1_i2_len=3071	3071	2918.98	56.5275	1.22784
TRINITY_DN54727_c3_g1_i1_len=764	764	612.017	10.2179	1.05855
TRINITY_DN54739_c0_g4_i12_len=1507	1507	1354.98	5.16035	0.241468
TRINITY_DN54739_c0_g4_i15_len=1462	1462	1309.98	66.222	3.20517
TRINITY_DN54742_c2_g3_i4_len=539	539	387.222	6.22278	1.01891
TRINITY_DN54798_c1_g1_i1_len=4502	4502	4349.98	23	0.335238
TRINITY_DN54885_c0_g1_i2_len=2699	2699	2546.98	6.15872	0.153313
TRINITY_DN54890_c3_g1_i1_len=539	539	387.222	3	0.491217
TRINITY_DN54893_c2_g2_i7_len=539	539	387.222	2	0.327478
TRINITY_DN54964_c1_g1_i1_len=1201	1201	1048.98	11.5842	0.700183
TRINITY_DN55016_c8_g1_i6_len=4551	4551	4398.98	42.7604	0.616315
TRINITY_DN55023_c0_g2_i1_len=538	538	386.244	3	0.492462
TRINITY_DN55088_c0_g1_i1_len=539	539	387.222	6.40627	1.04896
TRINITY_DN55149_c1_g1_i9_len=539	539	387.222	6	0.982434
TRINITY_DN55251_c2_g1_i1_len=540	540	388.179	4.11208	0.671648
TRINITY_DN55291_c3_g19_i2_len=1682	1682	1529.98	15.5469	0.644274
TRINITY_DN55339_c2_g3_i8_len=2270	2270	2117.98	37.9299	1.13546
TRINITY_DN55501_c0_g2_i1_len=867	867	714.978	9	0.798109
TRINITY_DN55502_c0_g2_i1_len=2640	2640	2487.98	33.5222	0.854277
TRINITY_DN55565_c0_g1_i2_len=2916	2916	2763.98	43.0779	0.988172
TRINITY_DN55602_c0_g3_i1_len=2795	2795	2642.98	53.6627	1.28733
TRINITY_DN55633_c4_g8_i1_len=1199	1199	1046.98	11	0.666143
TRINITY_DN55695_c2_g1_i6_len=3082	3082	2929.98	47	1.01706
TRINITY_DN55928_c2_g3_i16_len=3671	3671	3518.98	35.222	0.634614
TRINITY_DN55943_c4_g1_i1_len=539	539	387.222	4	0.654956
TRINITY_DN56055_c0_g1_i1_len=3347	3347	3194.98	40.5482	0.804666
TRINITY_DN56106_c3_g1_i5_len=3514	3514	3361.98	40	0.754358
TRINITY_DN56154_c1_g2_i8_len=3413	3413	3260.98	56.2137	1.09297
TRINITY_DN56208_c0_g4_i3_len=2177	2177	2024.98	14.0668	0.440441
TRINITY_DN56249_c3_g1_i11_len=1046	1046	893.978	20.0469	1.42178
TRINITY_DN56255_c0_g6_i6_len=870	870	717.978	20	1.76617
TRINITY_DN56328_c0_g1_i4_len=3501	3501	3348.98	92	1.74176
TRINITY_DN56329_c0_g5_i1_len=2849	2849	2696.98	67	1.57511
TRINITY_DN56332_c2_g2_i2_len=1184	1184	1031.98	14.3926	0.884262
TRINITY_DN56368_c2_g3_i4_len=4353	4353	4200.98	55.763	0.841605
TRINITY_DN56394_c0_g4_i3_len=539	539	387.222	2	0.327478
TRINITY_DN56490_c0_g1_i2_len=2182	2182	2029.98	13	0.406036
TRINITY_DN56504_c10_g10_i1_len=3512	3512	3359.98	34	0.641586
TRINITY_DN56522_c0_g2_i6_len=6226	6226	6073.98	80.7442	0.842851
TRINITY_DN56543_c1_g19_i2_len=455	455	303.727	0	0
TRINITY_DN56554_c1_g4_i6_len=1470	1470	1317.98	13.3621	0.642805
TRINITY_DN56588_c5_g2_i13_len=1266	1266	1113.98	3.21856	0.183188
TRINITY_DN56602_c1_g1_i1_len=540	540	388.179	1	0.163335
TRINITY_DN56606_c3_g2_i4_len=5079	5079	4926.98	101.07	1.30064
TRINITY_DN56648_c0_g1_i8_len=6446	6446	6293.98	55.4312	0.558395
TRINITY_DN56658_c2_g12_i1_len=1197	1197	1044.98	24	1.45618
TRINITY_DN56700_c0_g1_i2_len=1196	1196	1043.98	9	0.546592
TRINITY_DN56774_c3_g15_i1_len=1478	1478	1325.98	16.7921	0.802935
TRINITY_DN56783_c2_g4_i27_len=4173	4173	4020.98	148.613	2.34335
TRINITY_DN56798_c2_g1_i2_len=6790	6790	6637.98	120.012	1.14631
TRINITY_DN56903_c8_g5_i2_len=619	619	467.047	5.85476	0.794806
TRINITY_DN57916_c0_g1_i1_len=539	539	387.222	6	0.982434
TRINITY_DN6884_c0_g1_i1_len=538	538	386.244	3.02427	0.496445
TRINITY_DN73872_c0_g1_i1_len=538	538	386.244	1	0.164154
TRINITY_DN77046_c0_g1_i1_len=540	540	388.179	3	0.490006
TRINITY_DN78031_c0_g1_i1_len=539	539	387.222	1	0.163739
TRINITY_DN80361_c0_g1_i1_len=539	539	387.222	2	0.327478
TRINITY_DN81220_c0_g1_i1_len=540	540	388.179	3	0.490006
TRINITY_DN82650_c0_g1_i1_len=869	869	716.978	2	0.176863
TRINITY_DN82701_c0_g1_i1_len=540	540	388.179	1	0.163335
TRINITY_DN83809_c0_g1_i1_len=540	540	388.179	4	0.653341
TRINITY_DN10043_c0_g1_i1_len=536	536	384.244	2.03388	0.335606
TRINITY_DN101057_c0_g1_i1_len=537	537	385.244	1	0.16458
TRINITY_DN10865_c0_g2_i1_len=535	535	383.265	6	0.992578
TRINITY_DN10945_c0_g1_i1_len=535	535	383.265	2	0.330859
TRINITY_DN110300_c0_g1_i1_len=862	862	709.978	5	0.446517
TRINITY_DN116488_c0_g1_i1_len=535	535	383.265	4	0.661719
TRINITY_DN11931_c0_g1_i1_len=536	536	384.244	0	0
TRINITY_DN119883_c0_g1_i1_len=536	536	384.244	1	0.165008
TRINITY_DN120389_c0_g1_i1_len=537	537	385.244	1	0.16458
TRINITY_DN126856_c0_g1_i1_len=535	535	383.265	2	0.330859
TRINITY_DN130913_c0_g1_i1_len=535	535	383.265	2	0.330859
TRINITY_DN131478_c0_g1_i1_len=537	537	385.244	1	0.16458
TRINITY_DN132001_c0_g1_i1_len=862	862	709.978	2	0.178607
TRINITY_DN148787_c0_g1_i1_len=537	537	385.244	1	0.16458
TRINITY_DN150742_c0_g1_i1_len=536	536	384.244	5	0.825041
TRINITY_DN16826_c0_g1_i1_len=535	535	383.265	1	0.16543
TRINITY_DN17038_c0_g2_i1_len=535	535	383.265	1	0.16543
TRINITY_DN17581_c1_g1_i1_len=536	536	384.244	1.08636	0.179258
TRINITY_DN17813_c0_g1_i1_len=1516	1516	1363.98	4	0.185937
TRINITY_DN18404_c0_g1_i1_len=537	537	385.244	1	0.16458
TRINITY_DN18840_c0_g1_i1_len=862	862	709.978	5	0.446517
TRINITY_DN19785_c0_g3_i1_len=535	535	383.265	1	0.16543
TRINITY_DN20048_c0_g1_i1_len=862	862	709.978	7	0.625123
TRINITY_DN20073_c0_g1_i1_len=537	537	385.244	1	0.16458
TRINITY_DN22470_c0_g1_i1_len=536	536	384.244	3	0.495025
TRINITY_DN22528_c0_g1_i1_len=537	537	385.244	8.32354	1.36989
TRINITY_DN23147_c0_g1_i1_len=859	859	706.978	8	0.717458
TRINITY_DN25582_c0_g1_i5_len=623	623	471.047	5	0.673005
TRINITY_DN26819_c0_g2_i1_len=536	536	384.244	3	0.495025
TRINITY_DN27298_c0_g1_i1_len=2491	2491	2338.98	15	0.406609
TRINITY_DN27660_c0_g1_i1_len=537	537	385.244	5	0.8229
TRINITY_DN28393_c0_g1_i1_len=316	316	169.884	0	0
TRINITY_DN28393_c0_g2_i1_len=316	316	169.884	0	0
TRINITY_DN28393_c0_g3_i1_len=316	316	169.884	0	0
TRINITY_DN28515_c0_g2_i1_len=860	860	707.978	5	0.447778
TRINITY_DN29281_c0_g1_i1_len=535	535	383.265	1	0.16543
TRINITY_DN30313_c0_g1_i1_len=315	315	169.009	2.58654	0.970334
TRINITY_DN30313_c0_g2_i1_len=315	315	169.009	0	0
TRINITY_DN30313_c0_g3_i1_len=315	315	169.009	2.49055	0.934323
TRINITY_DN31377_c0_g2_i1_len=1187	1187	1034.98	5	0.306303
TRINITY_DN31449_c0_g1_i1_len=859	859	706.978	3	0.269047
TRINITY_DN32614_c0_g1_i1_len=1189	1189	1036.98	12	0.733709
TRINITY_DN32862_c0_g1_i1_len=536	536	384.244	6	0.99005
TRINITY_DN34601_c0_g1_i2_len=702	702	550.017	1.34699	0.155274
TRINITY_DN35223_c0_g3_i1_len=863	863	710.978	6	0.535066
TRINITY_DN35669_c0_g2_i1_len=537	537	385.244	2	0.32916
TRINITY_DN35696_c0_g1_i1_len=859	859	706.978	4	0.358729
TRINITY_DN3603_c0_g1_i1_len=535	535	383.265	1	0.16543
TRINITY_DN37086_c0_g1_i1_len=1183	1183	1030.98	11	0.676481
TRINITY_DN38634_c0_g1_i1_len=1187	1187	1034.98	6	0.367564
TRINITY_DN39537_c0_g1_i1_len=535	535	383.265	2	0.330859
TRINITY_DN39685_c0_g1_i1_len=1148	1148	995.978	2.11859	0.134868
TRINITY_DN40442_c0_g1_i2_len=1191	1191	1038.98	10	0.610248
TRINITY_DN40874_c1_g2_i2_len=1186	1186	1033.98	5	0.306599
TRINITY_DN40971_c0_g1_i1_len=536	536	384.244	7.03277	1.16046
TRINITY_DN41619_c0_g1_i3_len=1037	1037	884.978	27	1.93439
TRINITY_DN41634_c0_g1_i3_len=535	535	383.265	10	1.6543
TRINITY_DN42397_c0_g1_i3_len=2805	2805	2652.98	20.0036	0.478065
TRINITY_DN42480_c0_g1_i2_len=1839	1839	1686.98	12	0.451008
TRINITY_DN43129_c0_g2_i1_len=1509	1509	1356.98	11	0.513963
TRINITY_DN44037_c0_g2_i1_len=1188	1188	1035.98	11	0.673216
TRINITY_DN44107_c0_g1_i2_len=1843	1843	1690.98	8	0.299961
TRINITY_DN44257_c0_g1_i2_len=825	825	673.017	3.28025	0.309025
TRINITY_DN44503_c0_g1_i2_len=1941	1941	1788.98	17	0.602499
TRINITY_DN44554_c0_g1_i1_len=2165	2165	2012.98	19	0.598449
TRINITY_DN44783_c0_g1_i5_len=1191	1191	1038.98	4.46498	0.272474
TRINITY_DN44969_c0_g1_i2_len=537	537	385.244	5.43216	0.894025
TRINITY_DN45264_c0_g1_i4_len=4206	4206	4053.98	58	0.907108
TRINITY_DN45823_c0_g1_i2_len=537	537	385.244	2	0.32916
TRINITY_DN45854_c0_g2_i3_len=861	861	708.978	5	0.447146
TRINITY_DN46098_c0_g1_i10_len=1395	1395	1242.98	10.153	0.517897
TRINITY_DN46145_c0_g1_i1_len=536	536	384.244	6	0.99005
TRINITY_DN46266_c0_g1_i3_len=1508	1508	1355.98	14	0.654618
TRINITY_DN46597_c0_g1_i2_len=1268	1268	1115.98	0	0
TRINITY_DN46597_c0_g1_i5_len=535	535	383.265	3.63277	0.600968
TRINITY_DN47010_c1_g1_i2_len=861	861	708.978	12	1.07315
TRINITY_DN4702_c0_g1_i1_len=537	537	385.244	6	0.98748
TRINITY_DN47241_c4_g4_i1_len=1666	1666	1513.98	27	1.13072
TRINITY_DN47438_c0_g1_i2_len=2156	2156	2003.98	30.1662	0.954419
TRINITY_DN47478_c0_g1_i1_len=2433	2433	2280.98	38	1.05627
TRINITY_DN47582_c0_g1_i1_len=1191	1191	1038.98	3	0.183074
TRINITY_DN47617_c0_g2_i3_len=1837	1837	1684.98	22	0.827829
TRINITY_DN47674_c0_g1_i1_len=1516	1516	1363.98	10	0.464842
TRINITY_DN47698_c0_g1_i2_len=2498	2498	2345.98	32	0.864845
TRINITY_DN47774_c0_g9_i2_len=2847	2847	2694.98	30.6668	0.721481
TRINITY_DN47904_c0_g3_i1_len=537	537	385.244	7.96257	1.31048
TRINITY_DN47935_c0_g3_i1_len=4109	4109	3956.98	46.0573	0.737985
TRINITY_DN48015_c1_g1_i1_len=864	864	711.978	5	0.445262
TRINITY_DN48091_c3_g1_i6_len=1505	1505	1352.98	8.68884	0.407177
TRINITY_DN48287_c0_g1_i2_len=1844	1844	1691.98	13	0.487148
TRINITY_DN48423_c0_g5_i9_len=1602	1602	1449.98	31.3738	1.37189
TRINITY_DN48461_c0_g2_i2_len=1803	1803	1650.98	17	0.65286
TRINITY_DN48585_c0_g2_i7_len=1512	1512	1359.98	9	0.419588
TRINITY_DN48682_c0_g1_i4_len=863	863	710.978	6	0.535066
TRINITY_DN48759_c0_g1_i1_len=2016	2016	1863.98	19	0.646287
TRINITY_DN49007_c0_g2_i1_len=860	860	707.978	5	0.447778
TRINITY_DN49248_c0_g1_i8_len=2157	2157	2004.98	14.0297	0.44366
TRINITY_DN49333_c0_g1_i4_len=2148	2148	1995.98	5.51148	0.175075
TRINITY_DN49423_c3_g9_i1_len=1016	1016	863.978	6.91829	0.507701
TRINITY_DN49466_c1_g2_i5_len=1508	1508	1355.98	23	1.07544
TRINITY_DN49520_c0_g1_i2_len=3481	3481	3328.98	31	0.590423
TRINITY_DN49554_c3_g2_i7_len=800	800	648.017	3.69102	0.361137
TRINITY_DN49578_c5_g2_i4_len=2164	2164	2011.98	28	0.882363
TRINITY_DN49724_c9_g2_i4_len=1912	1912	1759.98	30.2402	1.0894
TRINITY_DN49878_c0_g1_i2_len=1446	1446	1293.98	10.8808	0.533147
TRINITY_DN49992_c0_g1_i1_len=484	484	332.462	1	0.190708
TRINITY_DN50048_c7_g4_i1_len=864	864	711.978	97	8.63809
TRINITY_DN50225_c7_g7_i1_len=864	864	711.978	16.0647	1.4306
TRINITY_DN50336_c0_g1_i1_len=1908	1908	1755.98	11.0522	0.399063
TRINITY_DN50373_c0_g2_i3_len=3481	3481	3328.98	28	0.533285
TRINITY_DN50391_c4_g1_i3_len=2240	2240	2087.98	39.1763	1.18962
TRINITY_DN50399_c4_g2_i1_len=1519	1519	1366.98	7.40913	0.343651
TRINITY_DN50504_c0_g2_i4_len=1508	1508	1355.98	9.46785	0.442701
TRINITY_DN50593_c1_g2_i1_len=861	861	708.978	12	1.07315
TRINITY_DN50706_c0_g8_i1_len=1421	1421	1268.98	11.4805	0.573613
TRINITY_DN50737_c6_g1_i3_len=1465	1465	1312.98	20.6132	0.995404
TRINITY_DN50766_c1_g1_i10_len=3317	3317	3164.98	73.9128	1.48068
TRINITY_DN50808_c0_g1_i1_len=537	537	385.244	4	0.65832
TRINITY_DN50821_c3_g2_i2_len=536	536	384.244	6.08082	1.00339
TRINITY_DN50902_c3_g2_i9_len=1713	1713	1560.98	0	0
TRINITY_DN50943_c5_g3_i5_len=1260	1260	1107.98	14.816	0.847836
TRINITY_DN50971_c0_g1_i7_len=5406	5406	5253.98	58.7112	0.708508
TRINITY_DN51036_c7_g1_i1_len=537	537	385.244	10	1.6458
TRINITY_DN51150_c2_g4_i6_len=3524	3524	3371.98	48	0.902545
TRINITY_DN51192_c0_g1_i1_len=2471	2471	2318.98	36	0.984279
TRINITY_DN51399_c0_g1_i2_len=2497	2497	2344.98	52	1.40597
TRINITY_DN51401_c3_g1_i1_len=1458	1458	1305.98	5.63303	0.273475
TRINITY_DN51449_c0_g2_i14_len=922	922	769.978	13.5665	1.11713
TRINITY_DN51491_c0_g1_i1_len=598	598	446.047	7.58995	1.07887
TRINITY_DN51613_c1_g1_i9_len=2058	2058	1905.98	20.3479	0.676884
TRINITY_DN51621_c0_g1_i4_len=1517	1517	1364.98	43	1.99735
TRINITY_DN51634_c1_g25_i1_len=537	537	385.244	4	0.65832
TRINITY_DN51662_c0_g1_i7_len=1391	1391	1238.98	21	1.07465
TRINITY_DN51797_c1_g1_i4_len=818	818	666.017	13.5936	1.29409
TRINITY_DN52047_c2_g3_i7_len=535	535	383.265	13.2191	2.18684
TRINITY_DN52074_c0_g1_i1_len=1030	1030	877.978	5.02017	0.362533
TRINITY_DN52132_c1_g5_i4_len=724	724	572.017	15	1.66263
TRINITY_DN52156_c1_g2_i3_len=1532	1532	1379.98	13.4533	0.618115
TRINITY_DN52211_c0_g1_i3_len=2057	2057	1904.98	18	0.599094
TRINITY_DN52233_c2_g1_i2_len=1178	1178	1025.98	4.86528	0.300665
TRINITY_DN52411_c1_g1_i1_len=537	537	385.244	9.5911	1.5785
TRINITY_DN52435_c0_g13_i2_len=535	535	383.265	7	1.15801
TRINITY_DN52462_c6_g13_i8_len=536	536	384.244	3	0.495025
TRINITY_DN52463_c2_g1_i1_len=1841	1841	1688.98	23.6136	0.886443
TRINITY_DN52472_c0_g1_i1_len=2157	2157	2004.98	23	0.727328
TRINITY_DN52493_c0_g1_i1_len=861	861	708.978	11	0.983722
TRINITY_DN52499_c1_g2_i5_len=2201	2201	2048.98	18.6242	0.576306
TRINITY_DN52585_c4_g1_i1_len=3137	3137	2984.98	15	0.318612
TRINITY_DN52627_c0_g1_i1_len=3155	3155	3002.98	42	0.886767
TRINITY_DN52695_c1_g1_i10_len=3623	3623	3470.98	72.0463	1.31605
TRINITY_DN52782_c1_g7_i1_len=1553	1553	1400.98	9.54325	0.431894
TRINITY_DN52805_c0_g1_i2_len=3958	3958	3805.98	76	1.26608
TRINITY_DN52951_c0_g1_i14_len=2206	2206	2053.98	32.5906	1.00603
TRINITY_DN53023_c0_g5_i2_len=2207	2207	2054.98	32.1843	0.993
TRINITY_DN53081_c0_g1_i5_len=1630	1630	1477.98	16.7415	0.718188
TRINITY_DN53154_c0_g1_i9_len=1833	1833	1680.98	26	0.980672
TRINITY_DN53162_c1_g1_i8_len=2612	2612	2459.98	34.8118	0.897237
TRINITY_DN53175_c1_g2_i2_len=2684	2684	2531.98	36	0.901478
TRINITY_DN53188_c9_g4_i3_len=1389	1389	1236.98	21.2875	1.09113
TRINITY_DN53279_c0_g8_i2_len=683	683	531.047	4.28043	0.511053
TRINITY_DN53301_c0_g3_i3_len=537	537	385.244	5.44084	0.895452
TRINITY_DN53309_c4_g8_i1_len=230	230	96.0741	0	0
TRINITY_DN53424_c0_g1_i7_len=2867	2867	2714.98	16.1014	0.376018
TRINITY_DN53447_c1_g2_i7_len=2034	2034	1881.98	20.3365	0.685133
TRINITY_DN53518_c0_g1_i6_len=1090	1090	937.978	19.2125	1.29869
TRINITY_DN53617_c9_g10_i1_len=537	537	385.244	3	0.49374
TRINITY_DN53649_c0_g4_i1_len=1191	1191	1038.98	6.28918	0.383796
TRINITY_DN53670_c0_g1_i4_len=3879	3879	3726.98	27.9483	0.475456
TRINITY_DN53865_c1_g1_i2_len=1177	1177	1024.98	3.99173	0.246922
TRINITY_DN53971_c0_g3_i6_len=535	535	383.265	2	0.330859
TRINITY_DN54119_c1_g4_i12_len=999	999	846.978	12	0.8983
TRINITY_DN54136_c2_g6_i16_len=2815	2815	2662.98	78.8236	1.87673
TRINITY_DN54136_c2_g6_i20_len=832	832	680.017	9.63707	0.89854
TRINITY_DN54155_c7_g1_i1_len=536	536	384.244	2	0.330017
TRINITY_DN54283_c2_g5_i3_len=5338	5338	5185.98	35	0.427907
TRINITY_DN54289_c2_g6_i4_len=1646	1646	1493.98	0	0
TRINITY_DN54316_c0_g3_i5_len=4362	4362	4209.98	44	0.662651
TRINITY_DN54332_c4_g13_i10_len=1102	1102	949.978	4.24719	0.283466
TRINITY_DN54482_c6_g1_i2_len=2063	2063	1910.98	4.97424	0.165038
TRINITY_DN54508_c0_g9_i2_len=537	537	385.244	1	0.16458
TRINITY_DN54520_c1_g3_i1_len=537	537	385.244	6	0.98748
TRINITY_DN54572_c0_g3_i2_len=1755	1755	1602.98	23.1777	0.916759
TRINITY_DN54623_c4_g1_i3_len=1687	1687	1534.98	7.7786	0.321301
TRINITY_DN54633_c0_g3_i4_len=992	992	839.978	4.11771	0.310814
TRINITY_DN54635_c2_g1_i2_len=2016	2016	1863.98	30.4568	1.03599
TRINITY_DN54766_c3_g6_i3_len=1015	1015	862.978	11.4861	0.843891
TRINITY_DN54809_c3_g39_i18_len=2943	2943	2790.98	34.5659	0.785243
TRINITY_DN54815_c0_g1_i7_len=2462	2462	2309.98	22.8306	0.626644
TRINITY_DN54819_c4_g1_i2_len=2864	2864	2711.98	25.1886	0.588886
TRINITY_DN54847_c2_g1_i9_len=2179	2179	2026.98	40.3547	1.26228
TRINITY_DN54877_c0_g5_i3_len=2214	2214	2061.98	82.3637	2.53259
TRINITY_DN54946_c6_g4_i3_len=537	537	385.244	2	0.32916
TRINITY_DN54976_c5_g11_i2_len=535	535	383.265	3.49927	0.578882
TRINITY_DN55024_c6_g1_i1_len=860	860	707.978	7	0.626889
TRINITY_DN55123_c4_g24_i3_len=1636	1636	1483.98	10.6812	0.456357
TRINITY_DN55297_c1_g3_i5_len=724	724	572.017	12.7518	1.41343
TRINITY_DN55301_c1_g4_i1_len=1972	1972	1819.98	24.3827	0.849429
TRINITY_DN55346_c5_g1_i5_len=4986	4986	4833.98	51	0.668926
TRINITY_DN55349_c1_g2_i1_len=1191	1191	1038.98	21	1.28152
